expression,reading,meaning,tags,guid,ความหมาย
議事堂,ぎじどう,Diet building,JLPT_1 JLPT,ku.2udaM_,การสร้างอาหาร
記述,きじゅつ,"describing, descriptor",JLPT_1 JLPT,keg8V#>EyG,"อธิบาย, คำอธิบาย"
気象,きしょう,"weather, climate",JLPT_1 JLPT,i8sg{g&{j*,สภาพอากาศ ภูมิอากาศ
傷付く,きずつく,"to be hurt, to be wounded, to get injured",JLPT_1 JLPT,g#?]Ssa:Ux,"ได้รับบาดเจ็บ, ถูกทำร้าย, ได้รับบาดแผล"
傷付ける,きずつける,"to wound, to hurt someone's feelings",JLPT_1 JLPT,W04_o[&8W,ทำให้บาดเจ็บ ทำให้ความรู้สึกของใครบางคนเจ็บปวด
犠牲,ぎせい,sacrifice,JLPT_1 JLPT,eAtE.H0;PV,เสียสละ
汽船,きせん,steamship,JLPT_1 JLPT,"gyZ:?sW,`(",เรือกลไฟ
寄贈,きぞう,"donation, presentation",JLPT_1 JLPT,k3nUp@KIzg,การบริจาค การนำเสนอ
偽造,ぎぞう,"forgery, fabrication, counterfeiting",JLPT_1 JLPT,K;j2M?f~?!,การปลอมแปลง การสร้างของปลอม การลอกเลียนแบบ
貴族,きぞく,"noble, aristocrat",JLPT_1 JLPT,inVAX<UF+i,"ขุนนาง, ชนชั้นสูง"
議題,ぎだい,"topic of discussion, agenda",JLPT_1 JLPT,Q@WjbgZGbs,หัวข้อการอภิปราย วาระการประชุม
鍛える,きたえる,"to forge, to train, to discipline",JLPT_1 JLPT,G>3/bExrby,เพื่อหล่อหลอม เพื่อฝึกฝน เพื่อฝึกวินัย
気立て,きだて,"good-natured, kind-hearted",JLPT_1 JLPT,h61-}t=4fL,อารมณ์ดี ใจดี
来る,きたる,"to come, to approach,",JLPT_1 JLPT,s])r!JZ-b4,"มา, เข้าใกล้,"
きちっと,きちっと,"exactly, perfectly",JLPT_1 JLPT,D#t!(nebzD,ถูกต้อง สมบูรณ์แบบ
几帳面,きちょうめん,"methodical, punctual, steady",JLPT_1 JLPT,Idj9h;q|%y,เป็นระบบ ตรงต่อเวลา มั่นคง
きっかり,きっかり,"exactly, precisely",JLPT_1 JLPT,cC(nm-eKo^,ถูกต้อง แม่นยำ
きっちり,きっちり,"precisely, tightly",JLPT_1 JLPT,p.hrrI+jm1,อย่างแม่นยำ แน่นหนา
きっぱり,きっぱり,"clearly, plainly, distinctly",JLPT_1 JLPT,u>9}K{Kf.I,ชัดเจน ตรงไปตรงมา อย่างเห็นได้ชัด
規定,きてい,"regulation, provisions",JLPT_1 JLPT,KTPp;1&S1u,ข้อบังคับ บทบัญญัติ
起点,きてん,starting point,JLPT_1 JLPT,",M-]_[Vyp",จุดเริ่มต้น
軌道,きどう,orbit; track,JLPT_1 JLPT,P=9KAyqi}b,วงโคจร; ติดตาม
技能,ぎのう,"technical skill, ability, capacity",JLPT_1 JLPT,waI%d;Y5LY,ทักษะทางเทคนิค ความสามารถ ศักยภาพ
規範,きはん,"model, standard, example",JLPT_1 JLPT,L8HXSBw0.5,"แบบจำลอง, มาตรฐาน, ตัวอย่าง"
気品,きひん,"grace, elegance",JLPT_1 JLPT,cT4)YAkk45,ความสง่างาม ความหรูหรา
気風,きふう,"character, traits, ethos",JLPT_1 JLPT,cU@qu%MT$c,ลักษณะนิสัย คุณสมบัติ จริยธรรม
起伏,きふく,undulation,JLPT_1 JLPT,DG3WXr]W9o,การเคลื่อนไหวเป็นคลื่น
規模,きぼ,"scale, scope, plan, structure",JLPT_1 JLPT,vN{{=xfB<k,ขนาด ขอบเขต แผน โครงสร้าง
気まぐれ,きまぐれ,"whim, caprice, uneven temper",JLPT_1 JLPT,EUJagum[Gi,"ความปรารถนาชั่วขณะ, ความเอาแต่ใจ, อารมณ์แปรปรวน"
生真面目,きまじめ,"serious, sincerity",JLPT_1 JLPT,B$#zm{x$(/,จริงจัง จริงใจ
期末,きまつ,(end of the season or term),JLPT_1 JLPT,rB>aq=EB!L,(สิ้นสุดฤดูกาลหรือเทอม)
きまりわるい,きまりわるい,"feeling awkward, being ashamed",JLPT_1 JLPT,i^-fu~OpOW,รู้สึกอึดอัด อับอาย
記名,きめい,"signature, register",JLPT_1 JLPT,LeN-Up#$*/,"ลายเซ็นต์, ลงทะเบียน"
規約,きやく,"agreement, rules, code",JLPT_1 JLPT,p:ItXku)R],ข้อตกลง กฎ ระเบียบ
脚色,きゃくしょく,"dramatization (e.g., film",JLPT_1 JLPT,A3B8`j%szk,การดัดแปลงเป็นละคร (เช่น ภาพยนตร์)
逆転,ぎゃくてん,"(sudden) change, reversal, turn-around",JLPT_1 JLPT,b}F-L9oFMV,การเปลี่ยนแปลง (กะทันหัน) การพลิกผัน การกลับลำ
脚本,きゃくほん,scenario,JLPT_1 JLPT,BqjNB^gQ4E,สถานการณ์
華奢,きゃしゃ,"delicate, slender",JLPT_1 JLPT,K{%YNbdXo{,บอบบาง เรียวบาง
客観,きゃっかん,objective,JLPT_1 JLPT,FE+)c7=xm.,วัตถุประสงค์
キャッチ,キャッチ,catch,JLPT_1 JLPT,EE+~Pnl{z$,จับ
キャリア,キャリア,"career, career government employee",JLPT_1 JLPT,917%#^`DD,"อาชีพ, พนักงานรัฐบาลอาชีพ"
救援,きゅうえん,"relief, rescue, reinforcement",JLPT_1 JLPT,"xis(gT,lCH","บรรเทา, ช่วยเหลือ, เสริมกำลัง"
休学,きゅうがく,"temporary absence from school, suspension",JLPT_1 JLPT,peW#H`ri[=,การขาดเรียนชั่วคราว การถูกพักการเรียน
究極,きゅうきょく,"ultimate, final, eventual",JLPT_1 JLPT,Ft[`OH9ZtO,"สุดท้าย, ขั้นสุดท้าย, ในที่สุด"
窮屈,きゅうくつ,"narrow, tight, formal",JLPT_1 JLPT,"HH&,U(vAg`",แคบ กระชับ เป็นทางการ
球根,きゅうこん,(plant) bulb,JLPT_1 JLPT,Q6BKH*&nE1,หัว (พืช)
救済,きゅうさい,"relief, aid, rescue",JLPT_1 JLPT,c=d|._&IWr,"บรรเทาทุกข์, ช่วยเหลือ, กู้ภัย"
給仕,きゅうじ,waiter,JLPT_1 JLPT,pzoWY8TS(/,บริกร
給食,きゅうしょく,"school lunch, providing a meal",JLPT_1 JLPT,zeAtvQ@_)h,อาหารกลางวันโรงเรียน การจัดหาอาหาร
休戦,きゅうせん,"truce, armistice",JLPT_1 JLPT,Q9p5.}YQtg,"การหยุดยิง, การสงบศึก"
宮殿,きゅうでん,palace,JLPT_1 JLPT,EOPs=A9D6~,พระราชวัง
旧知,きゅうち,"old friend, old friendship",JLPT_1 JLPT,A}I5035vZ1,เพื่อนเก่า มิตรภาพเก่า
窮乏,きゅうぼう,poverty,JLPT_1 JLPT,fEoLTLW@>],ความยากจน
寄与,きよ,"contribution, service",JLPT_1 JLPT,hYW_RFKwv/,การมีส่วนร่วม การบริการ
強,きょう,strong,JLPT_1 JLPT,j5ZhDwA$S,แข็งแกร่ง
～狂,～きょう,"maniac, fan, freak",JLPT_1 JLPT,wkNK|ibT&!,"คนบ้า, แฟนคลับ, คนประหลาด"
驚異,きょうい,"wonder, miracle",JLPT_1 JLPT,I!i(y?o6E:,สิ่งมหัศจรรย์ ปาฏิหาริย์
教科,きょうか,"subject, curriculum",JLPT_1 JLPT,M&=I]j0/Y0,วิชา หลักสูตร
協会,きょうかい,"association, society, organization",JLPT_1 JLPT,Oz4*Mxo4//,"สมาคม, องค์กร"
共学,きょうがく,coeducation,JLPT_1 JLPT,eKY($Dr5lQ,สหศึกษา
共感,きょうかん,"sympathy, response",JLPT_1 JLPT,w0|w&}3|}:,ความเห็นอกเห็นใจ การตอบสนอง
境遇,きょうぐう,"environment, circumstances",JLPT_1 JLPT,dN:;6sg&]2,สภาพแวดล้อม สถานการณ์
教訓,きょうくん,"lesson, precept, moral instruction",JLPT_1 JLPT,pOHPj(bnYG,"บทเรียน, หลักคำสอน, คำสั่งสอนด้านศีลธรรม"
強行,きょうこう,"forcing, enforcement",JLPT_1 JLPT,tf7&|-V:n8,การบังคับ การบังคับใช้
強硬,きょうこう,"firm, vigorous, stubborn",JLPT_1 JLPT,bA*b92)[ZU,มั่นคง แข็งแกร่ง ดื้อรั้น
教材,きょうざい,teaching materials,JLPT_1 JLPT,p)!Q@]*y>T,สื่อการสอน
凶作,きょうさく,"bad harvest, poor crop",JLPT_1 JLPT,I`.1X|DPXu,ผลผลิตไม่ดี เก็บเกี่ยวได้ไม่ดี
業者,ぎょうしゃ,"trader, merchant",JLPT_1 JLPT,o&/6(ODjkj,พ่อค้า แม่ค้า
教習,きょうしゅう,"training, instruction",JLPT_1 JLPT,H/=&)s/)`t,การฝึกอบรม การสอน
郷愁,きょうしゅう,"nostalgia, homesickness",JLPT_1 JLPT,eZKQ^QCO2_,ความโหยหาอดีต ความคิดถึงบ้าน
教職,きょうしょく,teaching profession,JLPT_1 JLPT,y`GfZjj}.E,วิชาชีพครู
興じる,きょうじる,"to amuse oneself, to make merry",JLPT_1 JLPT,"Q;m4!,`BN,",เพื่อความบันเทิง เพื่อความสนุกสนาน
強制,きょうせい,"obligation, compulsion, enforcement",JLPT_1 JLPT,Hm$>AvE1~h,ภาระผูกพัน การบังคับ การดำเนินการ
行政,ぎょうせい,administration,JLPT_1 JLPT,r~TWhqKvAt,การบริหาร
業績,ぎょうせき,"achievement, work, contribution",JLPT_1 JLPT,Lk<<za38cF,"ความสำเร็จ, งาน, การมีส่วนร่วม"
共存,きょうぞん,coexistence,JLPT_1 JLPT,Ij!^n@6%SF,การอยู่ร่วมกัน
協定,きょうてい,"arrangement, pact, agreement",JLPT_1 JLPT,K9?Jw]OMOi,"ข้อตกลง, สัญญา, ความเห็นพ้อง"
郷土,きょうど,homeland,JLPT_1 JLPT,Q4`7(5-Vb`,บ้านเกิด
脅迫,きょうはく,"threat, coercion",JLPT_1 JLPT,k[s}KC9iC{,การข่มขู่ การบีบบังคับ
業務,ぎょうむ,"business, duties, work",JLPT_1 JLPT,b&$V6PlYM?,ธุรกิจ หน้าที่ งาน
共鳴,きょうめい,"resonance, sympathy",JLPT_1 JLPT,kl1yRR~Dbc,เสียงสะท้อน ความเห็นอกเห็นใจ
郷里,きょうり,"birth-place, home town",JLPT_1 JLPT,J6)+at[SJG,"สถานที่เกิด, เมืองบ้านเกิด"
強烈,きょうれつ,"strong, intense, severe",JLPT_1 JLPT,r]=;%Z2Ns;,แข็งแกร่ง รุนแรง หนักหน่วง
共和,きょうわ,"republicanism, cooperation",JLPT_1 JLPT,GU{+)z^)dD,"ระบอบสาธารณรัฐนิยม, ความร่วมมือ"
局限,きょくげん,"limit, localize",JLPT_1 JLPT,xsMbwTI.xJ,"จำกัด, ท้องถิ่น"
極端,きょくたん,"extreme, extremity",JLPT_1 JLPT,P.Mzv1I{9},"สุดขั้ว, ความสุดขั้ว"
居住,きょじゅう,residence,JLPT_1 JLPT,m]/OZ*9GsC,ที่อยู่อาศัย
拒絶,きょぜつ,"refusal, rejection",JLPT_1 JLPT,pF/Q.UL^fh,การปฏิเสธ การไม่ยอมรับ
漁船,ぎょせん,fishing boat,JLPT_1 JLPT,M@u:oyW>Kw,เรือประมง
漁村,ぎょそん,fishing village,JLPT_1 JLPT,oLHH[@w)KZ,หมู่บ้านชาวประมง
拒否,きょひ,"denial, rejection, refusal",JLPT_1 JLPT,xZG_N4@O9B,การปฏิเสธ การไม่ยอมรับ การไม่อนุญาต
許容,きょよう,"permission, pardon",JLPT_1 JLPT,"m;[9Tjw,qU","อนุญาต, อภัยโทษ"
清らか,きよらか,"clean, pure, chaste",JLPT_1 JLPT,rPKJ~vEwnZ,สะอาด บริสุทธิ์ ไร้มลทิน
きらびやか,きらびやか,"gorgeous, gaudy, dazzling",JLPT_1 JLPT,t+RU;/m(KM,งดงาม หรูหรา ตระการตา
～きり,～きり,only,JLPT_1 JLPT,uzRZwLFG-t,เท่านั้น
義理,ぎり,"debt of gratitude, obligation",JLPT_1 JLPT,so:x7klic},"หนี้บุญคุณ, ภาระผูกพัน"
切替,きりかえ,"exchange, conversion, switchover",JLPT_1 JLPT,B])<#Pn[DB,การแลกเปลี่ยน การแปลง การสลับ
気流,きりゅう,atmospheric current,JLPT_1 JLPT,ph[xS7hP4#,กระแสบรรยากาศ
切れ目,きれめ,"break, pause, gap",JLPT_1 JLPT,"C#,Pog7@LR","หยุดพัก, หยุดชั่วคราว, ช่องว่าง"
疑惑,ぎわく,"doubt, misgivings, suspicion",JLPT_1 JLPT,se:RwXAAh,ความสงสัย ความกังวล ความระแวง
極めて,きわめて,"exceedingly, extremely (written expression)",JLPT_1 JLPT Intermediate_Japanese_Ln.13 Intermediate_Japanese,EKB18v#}a&,"อย่างมาก, อย่างยิ่ง (สำนวนการเขียน)"
近眼,きんがん,nearsightedness,JLPT_1 JLPT,dD[Q^z/~(w,สายตาสั้น
緊急,きんきゅう,"urgent, pressing, emergency",JLPT_1 JLPT,DgtR0$#5Qg,ด่วน เร่งด่วน ฉุกเฉิน
近郊,きんこう,"suburbs, outskirts",JLPT_1 JLPT,JfO#&<*3[k,"ชานเมือง, รอบนอก"
均衡,きんこう,"equilibrium, balance",JLPT_1 JLPT,x>zIhBvkg*,"สมดุล, ความสมดุล"
禁じる,きんじる,to prohibit,JLPT_1 JLPT,r7Q>%_(/mr,ห้าม
勤勉,きんべん,"industry, diligence",JLPT_1 JLPT,uYoa=%x]!q,ความขยันหมั่นเพียร
吟味,ぎんみ,"examination, careful investigation",JLPT_1 JLPT,p>zee?sO9;,การตรวจสอบ การสืบสวนอย่างละเอียด
勤務,きんむ,"service, duty, work",JLPT_1 JLPT,hhs(k1{TN},บริการ หน้าที่ งาน
禁物,きんもつ,"taboo, forbidden thing",JLPT_1 JLPT,sWH*^U2<+H,สิ่งต้องห้าม สิ่งต้องห้าม
勤労,きんろう,"labor, exertion, diligent service",JLPT_1 JLPT,C^)QBm`a.U,แรงงาน ความพยายาม การบริการอย่างขยันขันแข็ง
クイズ,クイズ,quiz,JLPT_1 JLPT,m9+]J[|ov;,แบบทดสอบ
食い違う,くいちがう,"to cross each other, to differ",JLPT_1 JLPT,dlUQZZk[k&,"ตรงข้ามกัน, แตกต่างกัน"
空間,くうかん,"space, room, airspace",JLPT_1 JLPT,"FOY$+>M@U,","พื้นที่, ห้อง, ช่องว่างอากาศ"
空腹,くうふく,hunger,JLPT_1 JLPT,"o,>8F>0y;H",ความหิว
区画,くかく,"division, section, area",JLPT_1 JLPT,hbtu==:uia,"แผนก, ส่วน, พื้นที่"
区間,くかん,section,JLPT_1 JLPT,tS6N_tjG&R,ส่วน
茎,くき,stalk,JLPT_1 JLPT,O5c;9[C7}%,ก้าน
区切り,くぎり,"an end, a stop, punctuation",JLPT_1 JLPT,zqK^J|1vVI,จุดจบ จุดหยุด เครื่องหมายวรรคตอน
くぐる,くぐる,to pass through; to go around,JLPT_1 JLPT,"bMchGH<.,G",ผ่านไป; อ้อมไป
くじ (～をひく),くじ (～をひく),"lottery, lot",JLPT_1 JLPT,ziu-}:42)#,"ลอตเตอรี่, ล็อต"
くじびき,くじびき,"lottery, drawn lot",JLPT_1 JLPT,t-q[>)aB/{,"ลอตเตอรี่, จับฉลาก"
