expression,reading,meaning,tags,guid,ความหมาย
為替,かわせ,"money order, exchange",JLPT JLPT_2,JjeKsySAG^,"ตั๋วแลกเงิน, อัตราแลกเปลี่ยน, การแลกเปลี่ยนเงิน, ธนาณัติ"
瓦,かわら,roof tile,JLPT JLPT_2,Bf6o<dScJ^,"กระเบื้องหลังคา, กระเบื้องมุงหลังคา, หลังคากระเบื้อง, แผ่นกระเบื้อง"
間隔,かんかく,"space, interval space character, whitespace",JLPT JLPT_2,f(q^~|ToF|,"ช่องว่าง, ช่องว่างระหว่างตัวอักษร, ระยะห่าง, เว้นวรรค"
換気,かんき,ventilation,JLPT JLPT_2,to8!Q9kk&},"การระบายอากาศ, ถ่ายเทอากาศ, เปิดระบาย, การหมุนเวียนอากาศ"
感激,かんげき,"deep emotion, impression, inspiration",JLPT JLPT_2,yU>I7PD.[:,"อารมณ์ลึกซึ้ง ความประทับใจ แรงบันดาลใจ, ความซาบซึ้ง, ความตรึงใจ, ความรู้สึกร่วม"
関西,かんさい,"south-western half of Japan, including Osaka",JLPT JLPT_2,"mfDDR,OXu:","ครึ่งตะวันตกเฉียงใต้ของญี่ปุ่น รวมถึงโอซาก้า, ภูมิภาคคันไซ, ฝั่งตะวันตกเฉียงใต้, เขตโอซาก้า"
元日,がんじつ,New Year's Day,JLPT JLPT_2,u|JK#Xa]e5,"วันปีใหม่, วันขึ้นปีใหม่, มงคลปีใหม่, ตรุษใหม่"
鑑賞,かんしょう,appreciation,JLPT JLPT_2,E642S>/DUA,"ความซาบซึ้งใจ, การชื่นชม, การเห็นคุณค่า, การรับรู้คุณค่า"
感ずる,かんずる,"to feel, to sense",JLPT JLPT_2,Nfi9|FOf@O,"รู้สึก, รับรู้, สัมผัส, ตระหนัก"
間接,かんせつ,"indirect, indirectness",JLPT JLPT_2,dxp6!l6@:y,"โดยอ้อม, ความไม่ตรงไปตรงมา, ไม่ตรง, ทางอ้อม"
乾燥,かんそう,"dry, arid, insipid, dehydrated",JLPT JLPT_2,td4Zh9`xWT,"แห้งแล้ง จืดชืด ขาดน้ำ, ความแห้ง, การอบแห้ง, ภาวะแห้ง"
感想,かんそう,"impressions, thoughts, feelings, reactions",JLPT JLPT_2,Dl}@=q4$z6,"ความประทับใจ ความคิด ความรู้สึก ปฏิกิริยา, ข้อคิดเห็น, ความเห็น, ทัศนคติ"
観測,かんそく,observation,JLPT JLPT_2,DpaRQHledo,"การสังเกต, การเฝ้าดู, ตรวจการณ์, การพิจารณา"
寒帯,かんたい,frigid zone,JLPT JLPT_2,kuZZ@R:&?,"เขตหนาวจัด, เขตขั้วโลก, เขตหนาวเย็น, แถบหนาว"
勘違い,かんちがい,"misunderstanding, wrong guess",JLPT JLPT_2,Hn~gIt2Uw4,"ความเข้าใจผิด การเดาผิด, เข้าใจผิด, หลงผิด, ตีความผิด"
官庁,かんちょう,"government office, authorities",JLPT JLPT_2,e-}veyn2>L,"สำนักงานรัฐบาล เจ้าหน้าที่, หน่วยงานราชการ, ฝ่ายปกครอง, ส่วนราชการ"
缶詰,かんづめ,"canning, canned goods,",JLPT JLPT_2,dGjAI6[GGs,"การบรรจุกระป๋อง, สินค้ากระป๋อง, อาหารกระป๋อง, กระป๋อง"
乾電池,かんでんち,"dry cell, battery",JLPT JLPT_2,kSO!})gG5D,"แบตเตอรี่แห้ง, ถ่านไฟฉาย, แบตเตอรี่, ถ่าน"
関東,かんとう,"eastern half of Japan, including Tokyo",JLPT JLPT_2,q$Rzr7k!?N,"ครึ่งตะวันออกของญี่ปุ่น รวมถึงโตเกียว, ภูมิภาคคันโต, ฝั่งตะวันออก, เขตโตเกียว"
観念,かんねん,"idea, notion; sense",JLPT JLPT_2,H`W;t.blod,"ความคิด, แนวคิด; ความหมาย, มโนทัศน์, แนวความคิด"
乾杯,かんぱい,Cheers! (a toast),JLPT_2 JLPT Genki_Ln.8 Genki,qtXR3lc8pv,"ไชโย! (ชนแก้ว), ชนแก้ว, ดื่มฉลอง, ขอให้มีความสุข"
看板,かんばん,"sign, signboard",JLPT JLPT_2,f~lT@>sl(B,"ป้าย, ป้ายโฆษณา, แผ่นป้าย, ป้ายบอกทาง"
看病,かんびょう,nursing (a patient),JLPT JLPT_2,d4(@OW=wzg,"การพยาบาล (ผู้ป่วย), การดูแลผู้ป่วย, พยาบาล, รักษาพยาบาล"
冠,かんむり,"crown, wreath",JLPT JLPT_2,"u>]rwp,Fs[","มงกุฎ, พวงหรีด, พระมงกุฎ, มาลา"
漢和,かんわ,"Chinese Character-Japanese (e.g., dictionary)",JLPT JLPT_2,"mNHDxx[&,N","อักษรจีน-ญี่ปุ่น (เช่น พจนานุกรม), พจนานุกรมคันวะ, คันวะ, ภาษาจีน-ญี่ปุ่น"
気圧,きあつ,atmospheric pressure,JLPT JLPT_2,w71unwo/e>,"ความดันบรรยากาศ, แรงดันอากาศ, ความกดอากาศ, ความดันอากาศ"
着替え,きがえ,"changing clothes, change of clothes",JLPT JLPT_2,vi{&DRUjwE,"เปลี่ยนเสื้อผ้า, เปลี่ยนชุด, ชุดสำรอง, เสื้อผ้าสำรอง"
着替える,きがえる,to change (one's) clothes,JLPT Intermediate_Japanese JLPT_2 Genki Intermediate_Japanese_Ln.10 Genki_Ln.21,"Az6,#K9!yB","เปลี่ยนเสื้อผ้า, สับเปลี่ยนชุด, เปลี่ยนชุดใหม่, สวมชุดใหม่"
機関車,きかんしゃ,"locomotive, engine",JLPT JLPT_2,dyq%>=g>@K,"หัวรถจักร, เครื่องยนต์, รถจักร, รถไฟ"
飢饉,ききん,famine,JLPT JLPT_2,of0kMjM40p,"ความอดอยาก, การกันดารอาหาร, ภัยอดอยาก, ภาวะอดอยาก"
器具,きぐ,instrument,JLPT JLPT_2,f04oZ+_FOX,"อุปกรณ์, เครื่องมือ, เครื่องใช้, เครื่องจักรเล็ก"
期限,きげん,"term, period, time frame time limit, deadline, cutoff (date)",JLPT JLPT_2,"hwqzFcU1,$","ระยะเวลา, ช่วงเวลา, กรอบเวลา, กำหนดเวลา, วันสิ้นสุด (วันที่)"
記号,きごう,"symbol, code",JLPT JLPT_2,"NF?>3T^,JP","สัญลักษณ์, รหัส, เครื่องหมาย, ตัวแทน"
刻む,きざむ,"to mince, to carve, to engrave",JLPT JLPT_2,"LlS,o9O&r1","สับละเอียด, แกะสลัก, สลักลวดลาย, บด"
儀式,ぎしき,"ceremony, rite, ritual",JLPT JLPT_2,KIl/;heLfD,"พิธีการ, ประเพณี, พิธีกรรม, งานเฉลิมฉลอง"
基準,きじゅん,"standard, basis, criteria",JLPT JLPT_2,l&fXwd/g5#,"มาตรฐาน, พื้นฐาน, เกณฑ์, หลักเกณฑ์"
規準,きじゅん,"standard, basis, criteria",JLPT JLPT_2,Efh]$;|u`t,"มาตรฐาน, พื้นฐาน, เกณฑ์, ข้อกำหนด"
起床,きしょう,"rising, getting out of bed",JLPT JLPT_2,"fOY,Ghbw-s","ลุกขึ้น ออกจากเตียง, ตื่นนอน, ลุกจากที่นอน, ตื่น"
着せる,きせる,to put on clothes,JLPT JLPT_2,NKt/PdYQsd,"สวมใส่เสื้อผ้า, แต่งตัว, นุ่งห่ม, ใส่เสื้อ"
基礎,きそ,"foundation, basis",JLPT JLPT_2,IMHZY>OvkD,"รากฐาน, พื้นฐาน, มูลฐาน, หลัก"
基地,きち,base,JLPT JLPT_2,I7{+B~;-Cv,"ฐาน, ศูนย์, ค่าย, แหล่ง"
きっかけ,きっかけ,"prompt, trigger, cue",JLPT JLPT_2,e9iq#7`z5g,"ข้อความแจ้งเตือน, ตัวกระตุ้น, สัญญาณ, มูลเหตุ"
切っ掛け,きっかけ,"chance, start, cue, excuse, motive, impetus, occassion",JLPT JLPT_2,sY5&<lP/:_,"โอกาส, จุดเริ่มต้น, สัญญาณ, ข้อแก้ตัว, แรงจูงใจ, แรงกระตุ้น, โอกาส"
ぎっしり,ぎっしり,"tightly, fully",JLPT JLPT_2,roF`vi5#iH,"แน่นสนิท เต็มที่, อัดแน่น, แออัด, คับคั่ง"
基盤,きばん,"foundation, basis",JLPT JLPT_2,Q#hD0![*dh,"รากฐาน, พื้นฐาน, ฐานราก, หลักสำคัญ"
客席,きゃくせき,guest seating,JLPT JLPT_2,oKF%:%YXd4,"ที่นั่งสำหรับแขก, ที่นั่งผู้ชม, ที่นั่งรับรอง, โต๊ะรับแขก"
客間,きゃくま,"parlor, guest room",JLPT JLPT_2,PWjQKkx$-q,"ห้องรับแขก, ห้องพักแขก, ห้องโถงรับแขก, ห้องนั่งเล่น"
ギャング,ギャング,gang,JLPT JLPT_2,rmu8iNTz;H,"แก๊ง, กลุ่มโจร, ขบวนการ, หมู่คณะ"
キャンパス,キャンパス,campus,JLPT JLPT_2,me;5WQ2vTb,"วิทยาเขต, ลานมหาวิทยาลัย, บริเวณมหาวิทยาลัย, เขตมหาวิทยาลัย"
休業,きゅうぎょう,"closure, shutdown, holiday",JLPT JLPT_2,oX~(4uE=OX,"การปิด, การหยุดงาน, วันหยุด, การปิดกิจการ"
休講,きゅうこう,lecture canceled,JLPT JLPT_2,IblG6P2b4^,"ยกเลิกการบรรยาย, งดการสอน, เลิกสอน, ยกคลาส"
休息,きゅうそく,"rest, relief, relaxation",JLPT JLPT_2,mFQb-ci%=n,"พักผ่อน บรรเทา ผ่อนคลาย, การหยุดพัก, การคลายความเหนื่อย, การหย่อนใจ"
給与,きゅうよ,salary,JLPT JLPT_2,PCn?h_u$qZ,"เงินเดือน, ค่าตอบแทน, ค่าจ้าง, รายได้"
休養,きゅうよう,"rest, break, recreation",JLPT JLPT_2,RcKyI3I]Oc,"พักผ่อน, หยุดพัก, สันทนาการ, การพักฟื้น"
清い,きよい,"clear, pure, noble",JLPT JLPT_2,Gl5ERuBRxp,"ใส บริสุทธิ์ สูงส่ง, สะอาด, ผ่องใส, พ้นมลทิน"
強化,きょうか,"strengthen, intensify, reinforce",JLPT JLPT_2,uXIPpdZC1R,"เสริมความแข็งแกร่ง, ทำให้เข้มข้นขึ้น, ทำให้แข็งแกร่งขึ้น, เสริมกำลัง"
境界,きょうかい,boundary,JLPT JLPT_2,j7=Rl[TZ[~,"ขอบเขต, พรมแดน, แนวเขต, เขตแดน"
共産～,きょうさん～,communist ~,JLPT JLPT_2,j8+=)[q7=i,"คอมมิวนิสต์ ~, เกี่ยวกับคอมมิวนิสต์, สังคมนิยม, พรรคคอมมิวนิสต์"
行事,ぎょうじ,"event, function",JLPT JLPT_2,"H,ijyT4Xeg","เหตุการณ์, ฟังก์ชัน, กิจกรรม, งานเทศกาล"
恐縮,きょうしゅく,sorry to trouble,JLPT JLPT_2,zQMs(1T)5O,"ขออภัยที่รบกวน, เกรงใจ, ขอโทษ, เสียมารยาท"
